Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,Tissue Type,Screening Set
"Ulixertinib","1908","ERK1, ERK2","ERK MAPK signaling","cnaLIHC10","3","12",".975346258123856","2.0602104028278077","3.4910182955230886","","",".50414433318310625","-1.430807892695281","3.0609830529558946",".91636347476337121",".154709109110406","","","0","LIHC","GDSC2"
"Venetoclax","1909","BCL2","Apoptosis regulation","TP53_mut","10","5",".44073596046980301","3.2872694182016247","2.8134157084886047","","",".572354688052779",".47385370971301999",".63892347992925358","1.684716830416952",".43547977872754651","","","65.321966809131979","LIHC","GDSC2"
"Venetoclax","1909","BCL2","Apoptosis regulation","cnaLIHC7","4","11",".77594670175230029","3.7174735640348708","2.9154434971199805","","",".076342613489071481",".80203006691489032",".4565119502371085","1.1516712735273915",".20671492881273365","","","62.014478643820091","LIHC","GDSC2"
"Venetoclax","1909","BCL2","Apoptosis regulation","cnaLIHC10","3","12",".055312385150951666","3.1780497439962829","3.1171352910392014","","",".9324859787632771",".060914452957081533","1.0124437659440693","1.1166736228576488",".93301887103779413","","","93.301887103779407","LIHC","GDSC2"
"ABT737","1910","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1","Apoptosis regulation","TP53_mut","10","4",".07658026810492885","3.135359223054845","3.0224734802711084","","",".93769029842635221",".11288574278373664",".77098688247336777","2.6283895154700967",".89915050029994126","","","0","LIHC","GDSC2"
"ABT737","1910","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1","Apoptosis regulation","cnaLIHC7","3","11",".32267436863430871","3.4733246030610423","3.0021374856772507","","",".44669010518924113",".4711871173837916",".61613365312684365","1.5757195994091329",".62926398938519879","","","0","LIHC","GDSC2"
"ABT737","1910","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1","Apoptosis regulation","cnaLIHC10","3","11",".4294550648954461","2.614138648265151","3.2364609278943122","","",".49204187864402554","-.6223222796291612","1.1917570860288629","1.4952603247067218",".52212860942712291","","","0","LIHC","GDSC2"
"Dactinomycin","1911","RNA polymerase","Other","TP53_mut","10","5",".88322848468489235","-2.9122368651260393","-4.6312495617415657","","",".11806380338592005","1.7190126966155264","2.0424129157865387","1.710349338951509",".1308438886504428","","","0","LIHC","GDSC2"
"Dactinomycin","1911","RNA polymerase","Other","cnaLIHC7","4","11","1.08083208643927","-1.9819021235164345","-4.0319098150820443","","",".27989137296013333","2.05000769156561","3.0943543830101601","1.3431953184678169",".086996151665899302","","","0","LIHC","GDSC2"
"Dactinomycin","1911","RNA polymerase","Other","cnaLIHC10","3","12",".51435127139017833","-2.6286060425798308","-3.6993998610190606","","",".66507356710731147","1.0707938184392298","3.6496551966581459","1.643235304985474",".43986081482257644","","","0","LIHC","GDSC2"
"Afuresertib","1912","AKT1, AKT2, AKT3","PI3K/MTOR signaling","TP53_mut","10","5",".19749785469357625","3.1729312350866188","2.902495485280657","","",".76391419926300197",".27043574980596174","1.1707775409904859","1.7348372514529331",".72420468314289199","","","0","LIHC","GDSC2"
"Afuresertib","1912","AKT1, AKT2, AKT3","PI3K/MTOR signaling","cnaLIHC7","4","11",".13072936454127182","3.2144604367622494","3.0349043663836794","","",".78785717239355102",".17955607037856991",".93752762501240416","1.4794411330531343",".82631550473967619","","","0","LIHC","GDSC2"
"Afuresertib","1912","AKT1, AKT2, AKT3","PI3K/MTOR signaling","cnaLIHC10","3","12",".49199341642349664","2.5528556577484109","3.2152685670020205","","",".6250124476469896","-.66241290925360952","1.9678978008766408","1.1992636003383461",".45955101291211242","","","0","LIHC","GDSC2"
"AGI-5198","1913","IDH1 (R132H)","Metabolism","TP53_mut","10","5","1.752395161463127","5.551262278438303","3.9382382314680129","","",".06084160356720314","1.6130240469702901",".58250408630817596","1.4107270703010304",".0069753580259190717","","","0","LIHC","GDSC2"
"AGI-5198","1913","IDH1 (R132H)","Metabolism","cnaLIHC7","4","11",".33317343246699804","4.716612225704738","5.1215786399003758","","",".66282317041875705","-.40496641419563773","1.5979486287324649","1.0745159291196467",".57798414995229164","","","0","LIHC","GDSC2"
"AGI-5198","1913","IDH1 (R132H)","Metabolism","cnaLIHC10","3","12",".8201602695893796","4.2520513104316802","5.2039716675356704","","",".30942006681395845","-.95192035710399026","1.2186335114175149","1.1497953783812218",".22614377692513332","","","0","LIHC","GDSC2"
"AZD3759","1915","EGFR","EGFR signaling","TP53_mut","10","5","1.3569349297918347","3.6504032537649378","2.5996751359508443","","",".10167124916455174","1.0507281178140935",".56679564657444126","1.1071927254271079",".027744852037549231","","","0","LIHC","GDSC2"
"AZD3759","1915","EGFR","EGFR signaling","cnaLIHC7","4","11",".15697690512110288","3.1923065473819063","3.3393801843523616","","",".77002383129526653","-.14707363697045528",".76476897849476522",".98269285994086186",".79226156339717724","","","0","LIHC","GDSC2"
"AZD3759","1915","EGFR","EGFR signaling","cnaLIHC10","3","12","1.1007697751828671","2.5522449771036997","3.4871394405077081","","",".2501367139274005","-.93489446340400839","1.0280789084373096",".81259172344837138",".11190115727477883","","","0","LIHC","GDSC2"
"AZD5363","1916","AKT1, AKT2, AKT3, ROCK2","Other, kinases","TP53_mut","10","5",".12902615375484294","3.8918439180827198","3.7241506963127842","","",".84868056341666831",".16769322176993562","1.0608795343868336","1.7197478367872781",".8174379272876221","","","0","LIHC","GDSC2"
"AZD5363","1916","AKT1, AKT2, AKT3, ROCK2","Other, kinases","cnaLIHC7","4","11",".091073991896420223","3.9228527220699347","3.8043437976464891","","",".84111217498594371",".11850892442344563",".77026418603511548","1.4223901762737121",".87844318619708128","","","0","LIHC","GDSC2"
"AZD5363","1916","AKT1, AKT2, AKT3, ROCK2","Other, kinases","cnaLIHC10","3","12",".53961289379328425","3.2882183023908778","3.9728781462682066","","",".62790879490520346","-.68465984387732881","2.0640883441494795","1.0620354582201839",".41827549835237143","","","0","LIHC","GDSC2"
"AZD6738","1917","ATR","Genome integrity","TP53_mut","10","5",".37166171457794811","3.756721917073103","3.2046981511101129","","",".57395270752698391",".55202376596299008","1.2787497256581157","1.8682975236100867",".50931743658365225","","","0","LIHC","GDSC2"
"AZD6738","1917","ATR","Genome integrity","cnaLIHC7","4","11",".49830413513256594","4.11014915351379","3.3772830283842201","","",".39470691343808967",".73286612512956983","1.3165833768579462","1.513904564444343",".4088633793577604","","","0","LIHC","GDSC2"
"AZD6738","1917","ATR","Genome integrity","cnaLIHC10","3","12",".13810071296785317","3.4060312627873017","3.6143846781599733","","",".871293381978543","-.2083534153726716","1.8912251896293699","1.4281922957463695",".83390925536561289","","","0","LIHC","GDSC2"
"AZD8186","1918","PI3Kalpha, PI3Kbeta","PI3K/MTOR signaling","TP53_mut","10","5",".37138929655376091","3.6565627819690922","4.252598294963664","","",".50017793697755342","-.5960355129945718","1.6516608534140913","1.4942803021350164",".50962260261484138","","","0","LIHC","GDSC2"
"AZD8186","1918","PI3Kalpha, PI3Kbeta","PI3K/MTOR signaling","cnaLIHC7","4","11",".41618070368367732","4.3441729930294626","3.6774479383992174","","",".50077411145817485",".66672505463024523","1.5754891845392685","1.6098792039431002",".488572257049804","","","0","LIHC","GDSC2"
"AZD8186","1918","PI3Kalpha, PI3Kbeta","PI3K/MTOR signaling","cnaLIHC10","3","12",".36401180503416669","4.3250783673329174","3.7377820160425408","","",".6178633538340299",".58729635129037661","1.6511106187410027","1.6064474566115285",".58240370945548992","","","0","LIHC","GDSC2"
"Osimertinib","1919","EGFR","EGFR signaling","TP53_mut","10","5",".58645332565459829","2.5977843406503185","1.9732355704159423","","",".32157737829019067",".62454877023437616","1.0537421024296676","1.0897750974188347",".30377553397084306","","","0","LIHC","GDSC2"
"Osimertinib","1919","EGFR","EGFR signaling","cnaLIHC7","4","11",".34471059118498992","2.6667388497128579","2.2888241690664977","","",".587854596258234",".37791468064636025","1.1334096675465999","1.0849518452493014",".56505496595630778","","","0","LIHC","GDSC2"
"Osimertinib","1919","EGFR","EGFR signaling","cnaLIHC10","3","12","1.8678408356961593","1.0949542383998987","2.7132632119486004","","",".0069678736333305159","-1.6183089735487017",".5120095645424233",".91623089964303583",".012560150418430369","","","0","LIHC","GDSC2"
"Cediranib","1922","VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB","RTK signaling","TP53_mut","10","5",".1703774968664736","2.3758137171536822","2.5944016199069053","","",".79457910362458184","-.21858790275322315","1.1028847054079527","1.6163776533213265",".76068269214639039","","","0","LIHC","GDSC2"
"Cediranib","1922","VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB","RTK signaling","cnaLIHC7","4","11",".46337188271876245","2.8760244685693186","2.2932770360721886","","",".31598033030788675",".58274743249713001",".73189905425027268","1.3767350902934663",".44166463076200912","","","0","LIHC","GDSC2"
"Cediranib","1922","VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB","RTK signaling","cnaLIHC10","3","12",".97023839986335858","1.5261104113900155","2.6793178364084418","","",".24773815868358018","-1.1532074250184263","1.2586651366569928","1.1753901599344341",".15671560210710045","","","0","LIHC","GDSC2"
"Ipatasertib","1924","AKT1, AKT, AKT3","PI3K/MTOR signaling","TP53_mut","10","5",".20017947289909629","4.5913895641323839","4.3212322550571551","","",".75868642402950814",".27015730907522872","1.1687714148523969","1.686961933362662",".72063385902037802","","","0","LIHC","GDSC2"
"Ipatasertib","1924","AKT1, AKT, AKT3","PI3K/MTOR signaling","cnaLIHC7","4","11",".55500609249696375","5.035193946078623","4.307207375663193","","",".43675036228339376",".72798657041543002","1.5358873756345435","1.2365060699391368",".35916763174770883","","","0","LIHC","GDSC2"
"Ipatasertib","1924","AKT1, AKT, AKT3","PI3K/MTOR signaling","cnaLIHC10","3","12",".33144076346718626","4.1452526439097825","4.5903582487400216","","",".72992600628980475","-.44510560483023909","1.89556521802835","1.2157700324031513",".61624030534347751","","","0","LIHC","GDSC2"
"GDC0810","1925","ESR1, ESR2","Hormone-related","TP53_mut","10","5",".72892515796412216","5.7610262052066386","5.3336491023854071","","",".3191721513033362",".42737710282123142",".45415537300257824",".8081737529882137",".20611654748716607","","","0","LIHC","GDSC2"
"GDC0810","1925","ESR1, ESR2","Hormone-related","cnaLIHC7","4","11",".11615731691329753","5.5654113228977282","5.6378965702184098","","",".81267956655774598","-.072485247320681623",".43389368774262188",".67063605800407433",".84538553294848551","","","0","LIHC","GDSC2"
"GDC0810","1925","ESR1, ESR2","Hormone-related","cnaLIHC10","3","12","1.1882581452527967","5.089435951886724","5.7508499756944369","","",".2889445014982826","-.66141402380771286",".80766392762199735",".49755438376194983",".088575886875470064","","","0","LIHC","GDSC2"
"GNE-317","1926","PI3Kalpha","PI3K/MTOR signaling","TP53_mut","10","5",".38061009077764751","1.7492976982100146","1.0843773511535439","","",".45110624170866231",".66492034705647063","1.8969302452626786","1.3500336697880606",".49935310032937419","","","0","LIHC","GDSC2"
"GNE-317","1926","PI3Kalpha","PI3K/MTOR signaling","cnaLIHC7","4","11",".78394520322232497",".56914734619349261","1.8762067593721725","","",".073621619609978706","-1.3070594131786799",".73551059370093486","1.8578198581878611",".20235712377637388","","","0","LIHC","GDSC2"
"GNE-317","1926","PI3Kalpha","PI3K/MTOR signaling","cnaLIHC10","3","12",".77210419808347241",".48461474580960379","1.7884182917032547","","",".11869611549570629","-1.303803545893651",".89232822341660034","1.7958772204315285",".25300371344546468","","","0","LIHC","GDSC2"
"GSK2578215A","1927","LRRK2","Other, kinases","TP53_mut","10","5","1.2732827300807525","5.406065742225465","4.6853002294205828","","",".011476841118123325",".72076551280488221",".65075655391967546",".29760811868977394",".036926109641433558","","","0","LIHC","GDSC2"
"GSK2578215A","1927","LRRK2","Other, kinases","cnaLIHC7","4","11",".23053871931463321","5.2790016472028745","5.1246501800496427","","",".66883540627138616",".15435146715323178",".54648998537510007",".70224474860306352",".69936061967868568","","","0","LIHC","GDSC2"
"GSK2578215A","1927","LRRK2","Other, kinases","cnaLIHC10","3","12",".45075163611042701","4.9273663812436901","5.2254216188022076","","",".46517189160982114","-.29805523755851748",".53815563367996866",".68123444269443556",".49729062936764723","","","0","LIHC","GDSC2"
"I-BRD9","1928","BRD9","Chromatin other","TP53_mut","10","5",".39338875358198949","5.368887686281905","4.9107105798183115","","",".57400387327529256",".45817710646359355",".91805305074897281","1.5850262564213518",".48532632440405332","","","0","LIHC","GDSC2"
"I-BRD9","1928","BRD9","Chromatin other","cnaLIHC7","4","11",".2408909745743183","5.4245912043969113","5.1403695403929968","","",".71417092082449929",".28422166400391458","1.290358000628155","1.1446548853012464",".68664226055529576","","","0","LIHC","GDSC2"
"I-BRD9","1928","BRD9","Chromatin other","cnaLIHC10","3","12",".62610319790528535","4.6417480358112169","5.3597654712064129","","",".60972489949911979","-.71801743539519602","2.0564718933398702",".8862027670077548",".34977020129791281","","","0","LIHC","GDSC2"
"Telomerase Inhibitor IX","1930","Telomerase","Genome integrity","TP53_mut","10","5",".30306002261027876","1.5313440976998698","1.158864124631783","","",".65911983403449681",".37247997306808678",".98978369957075707","1.6447425382409968",".58944115977594647","","","88.416173966391966","LIHC","GDSC2"
"Telomerase Inhibitor IX","1930","Telomerase","Genome integrity","cnaLIHC7","4","11",".028543725078177085","1.3811584925107119","1.4166479663740699","","",".96590900081498565","-.03548947386335799","1.4013756405323063","1.1918461946869332",".96175263419009882","","","96.17526341900988","LIHC","GDSC2"
"Telomerase Inhibitor IX","1930","Telomerase","Genome integrity","cnaLIHC10","3","12","1.31413180292915",".26886256130485925","1.6917644930202531","","",".014319083713666388","-1.4229019317153939",".52725939434599389","1.1554245343997402",".062674730837340639","","","18.802419251202192","LIHC","GDSC2"
"MIRA-1","1931","TP53","p53 pathway","TP53_mut","10","5","1.0962465022403158","5.8710569412406723","5.0737162074316142","","",".14942696359563892",".79734073380905812",".58048834516416115",".98037614730950606",".066665447110637821","","","0","LIHC","GDSC2"
"MIRA-1","1931","TP53","p53 pathway","cnaLIHC7","4","11",".37792510651437095","5.378351511797705","5.6877949456703609","","",".45377729710530557","-.30944343387265594",".58327063597468276",".87720740108863238",".52872101022526363","","","0","LIHC","GDSC2"
"MIRA-1","1931","TP53","p53 pathway","cnaLIHC10","3","12","1.0633810091331914","4.9615933531895591","5.7661975324996773","","",".37858326961693201","-.80460417931011818","1.2410707467290973",".62973154898723127",".1234250132040457","","","0","LIHC","GDSC2"
"NVP-ADW742","1932","IGF1R","IGF1R signaling","TP53_mut","10","5",".21845663543939495","3.2666933560745419","3.0115347806620343","","",".73446701502610501",".25515857541250764","1.0283371955719778","1.433334035552756",".69648124349088036","","","0","LIHC","GDSC2"
"NVP-ADW742","1932","IGF1R","IGF1R signaling","cnaLIHC7","4","11",".1906833022431319","3.3452941821008202","3.122130066877483","","",".7398290456318608",".22316411522333723","1.0596855511228938","1.2015496270024748",".74918166892965421","","","0","LIHC","GDSC2"
"NVP-ADW742","1932","IGF1R","IGF1R signaling","cnaLIHC10","3","12",".20624077117262826","2.9885095086448374","3.2299232448434232","","",".85434119941730469","-.24141373619858575","1.9775055401005937",".95304164933176894",".75441861209046268","","","0","LIHC","GDSC2"
"P22077","1933","USP7, USP47","Protein stability and degradation","TP53_mut","10","5","1.3334422946695721","5.3105900426540122","3.7110871009621142","","",".034140798425117178","1.599502941691898","1.2285876571365497","1.131422180492077",".030074636082231397","","","9.0223908246694187","LIHC","GDSC2"
"P22077","1933","USP7, USP47","Protein stability and degradation","cnaLIHC7","4","11",".97290852044558163","5.7148072182454062","4.4365551871244602","","",".21994667878699983","1.278252031120946","1.6248354467021999","1.2049986964150281",".11955240516579881","","","17.932860774869823","LIHC","GDSC2"
"P22077","1933","USP7, USP47","Protein stability and degradation","cnaLIHC10","3","12",".076839280928544459","4.6884991029043057","4.7996532185531473","","",".94918078528416561","-.11115411564884159","2.6440095108703741","1.0963625946360547",".90706437077502555","","","90.706437077502557","LIHC","GDSC2"
"Savolitinib","1936","MET","RTK signaling","TP53_mut","10","5","1.1394193548496698","3.4605225126149364","2.6115451924996691","","",".033275517589745215",".84897732011526728",".82236705197087046",".53164962799282223",".057843229172455844","","","0","LIHC","GDSC2"
"Savolitinib","1936","MET","RTK signaling","cnaLIHC7","4","11",".88544703681346792","3.6924064356746755","2.9903023041771828","","",".27740454560343847",".70210413149749273","1.036699586997132",".70352751665058466",".1533265837358532","","","0","LIHC","GDSC2"
"Savolitinib","1936","MET","RTK signaling","cnaLIHC10","3","12",".67041655492974717","3.6208681098040292","3.0666955632696351","","",".50468246944644868",".55417254653439407","1.1734594774666289",".74642563151094488",".31792128126007202","","","0","LIHC","GDSC2"
"UMI-77","1939","MCL1","Apoptosis regulation","TP53_mut","10","4",".80525691551853273","4.1644969086365373","3.043380828436804","","",".33409772036970992","1.1211160801997333","1.1751575566340207","1.9001091644802144",".1984846184679224","","","0","LIHC","GDSC2"
"UMI-77","1939","MCL1","Apoptosis regulation","cnaLIHC7","4","10",".33705141222110407","4.1995351876994036","3.7020351649314969","","",".5047355708803376",".49750002276790672","1.0127766715890332","1.6009385438524073",".5793765549314831","","","0","LIHC","GDSC2"
"WIKI4","1940","TNKS1, TNKS2","WNT signaling","TP53_mut","10","5",".43255440895779868","3.8194194819959209","3.3001632243406256","","",".49712656179660408",".51925625765529526","1.0897031213784745","1.4183353690216112",".44385063146913228","","","0","LIHC","GDSC2"
"WIKI4","1940","TNKS1, TNKS2","WNT signaling","cnaLIHC7","4","11",".22994765837222828","3.8523360797012134","3.5714242384415895","","",".59982451588846819",".28091184125962387",".65145943949308727","1.3463974878803904",".70008967578299419","","","0","LIHC","GDSC2"
"WIKI4","1940","TNKS1, TNKS2","WNT signaling","cnaLIHC10","3","12",".16180927313474799","3.4876392210397547","3.6860077732119225","","",".72905675513949686","-.19836855217216787",".69036900132623902","1.2998207871985048",".80598455452388584","","","0","LIHC","GDSC2"
"Sepantronium bromide","1941","BIRC5","Apoptosis regulation","TP53_mut","10","5",".67917698911862023","-2.2869586894542877","-4.1221282086771156","","",".23024020684451396","1.8351695192228279","2.7845927580394871","2.5064060162252852",".23689110509641759","","","0","LIHC","GDSC2"
"Sepantronium bromide","1941","BIRC5","Apoptosis regulation","cnaLIHC7","4","11",".15206753807148102","-3.2164979087623631","-2.7831123911708189","","",".77948449866973268","-.4333855175915442","2.3710356779347559","2.9786519617973886",".79859977214138056","","","0","LIHC","GDSC2"
"Sepantronium bromide","1941","BIRC5","Apoptosis regulation","cnaLIHC10","3","12",".40991248600530694","-3.8214985454788102","-2.6679776917910019","","",".40488184277621708","-1.1535208536878083","1.6553594000732179","2.9766692610966246",".53642392072474987","","","0","LIHC","GDSC2"
"MIM1","1996","MCL1","Apoptosis regulation","TP53_mut","10","4",".57130754088912949","4.8278959404972053","4.0887168007062078","","",".5528017731703847",".73917913979099747",".79911808268791185","2.1863881462516122",".35326043072904401","","","0","LIHC","GDSC2"
"MIM1","1996","MCL1","Apoptosis regulation","cnaLIHC7","4","10",".56417294350944391","5.1385606343275825","4.4079584070486559","","",".20007333756991055",".73060222727892654",".55468376563373023","1.4606384526483343",".35908823119259525","","","0","LIHC","GDSC2"
"WEHI-539","1997","BCL-XL","Apoptosis regulation","TP53_mut","10","5",".62316160130466103","4.1791202481837564","3.555178499270899","","",".30837701059894307",".62394174891285736",".96598919490001167","1.076377505442951",".27576741105960884","","","0","LIHC","GDSC2"
"WEHI-539","1997","BCL-XL","Apoptosis regulation","cnaLIHC7","4","11",".77630299616454079","4.5319321560323447","3.7672151230966069","","",".27573458744283225",".76471703293573778","1.1023083573479622",".94708006646368237",".20651920047609992","","","0","LIHC","GDSC2"
"WEHI-539","1997","BCL-XL","Apoptosis regulation","cnaLIHC10","3","12",".70576054104442476","3.4038565476167224","4.112960444611824","","",".36280167465428531","-.70910389699510157","1.0336167870590467",".99939675498014935",".29408259861744174","","","0","LIHC","GDSC2"
"BPD-00008900","1998","","Other","TP53_mut","10","4",".073042306180462646","4.9790909079180716","4.926581132003828","","",".9096556405098859",".052509775914243662",".70431256094851902",".76096890621300251",".90378349613689635","","","90.378349613689636","LIHC","GDSC2"
"BPD-00008900","1998","","Other","cnaLIHC7","4","10",".13489710246832123","5.0332516432000176","4.9364227034395949","","",".7765348810717656",".096828939760422728",".43834785716335717",".7892591432733761",".82347149756416294","","","90.378349613689636","LIHC","GDSC2"
"N25720-51-A1","1999","","Unclassified","TP53_mut","10","4",".47673086563160355","4.6184231272491356","4.0052520810544028","","",".57124520120889244",".61317104619473284","1.0191935922602766","1.8710881472931802",".43602326248330542","","","0","LIHC","GDSC2"
"N25720-51-A1","1999","","Unclassified","cnaLIHC7","4","10",".17581618746358135","4.2780008503168752","4.5093236195441468","","",".84734630243935438","-.23132276922727169","2.1592989243054608",".86828923963971816",".77140797016897955","","","0","LIHC","GDSC2"
"N27922-53-1","2000","","Unclassified","TP53_mut","10","4",".816812923593078","5.6736937557443214","4.9859156990706701","","",".39804245168304808",".68777805667365133",".55631806882401591","1.3811460979987189",".19255592617008335","","","0","LIHC","GDSC2"
"N27922-53-1","2000","","Unclassified","cnaLIHC7","4","10",".47607499456062202","5.1769416692708337","5.5972833676642555","","",".62583000398983368","-.42034169839342184","1.5329648986606703",".5060606286705237",".43663861113568203","","","0","LIHC","GDSC2"
"N30652-18-1","2002","","Unclassified","TP53_mut","10","4",".94059660800407952","5.8205055160001375","4.6180968401136573","","",".37516089207969722","1.2024086758864803",".64255327375255955","2.3017511084863087",".13784282182704882","","","0","LIHC","GDSC2"
"N30652-18-1","2002","","Unclassified","cnaLIHC7","4","10",".79272544426159353","4.7341551643947755","5.7740821862876901","","",".45498629783502453","-1.0399270218929146","2.417252145761235",".58894349553747893",".20508311036548485","","","0","LIHC","GDSC2"
"N29087-69-1","2003","","Unclassified","TP53_mut","10","4",".42165241954633492","5.7415932058338885","5.3422303798367663","","",".62722396073229958",".39936282599712225",".71118009420730743","1.4390783616028664",".48964492289962658","","","0","LIHC","GDSC2"
"N29087-69-1","2003","","Unclassified","cnaLIHC7","4","10",".4292272098621015","5.337319355233844","5.7435576156750576","","",".60005272946429167","-.40623826044121358","1.3372720367010038",".77345680929630067",".48203933253229303","","","0","LIHC","GDSC2"
"HKMTI-1-005","2010","","Unclassified","TP53_mut","10","4",".48652228720952045","4.5049741504152436","3.9837063610451251","","",".39227624440210379",".52126778937011853","1.1237228732406785",".89636497003592774",".42690403372465202","","","0","LIHC","GDSC2"
"HKMTI-1-005","2010","","Unclassified","cnaLIHC7","4","10",".69824219142610688","4.8759093906523976","4.1480929385723346","","",".28710077486984709",".72781645208006296","1.0467278687096684","1.0408937013289288",".26077015432646122","","","0","LIHC","GDSC2"
"ICL-SIRT078","2011","SIR2","Other","TP53_mut","10","4",".017591672600437348","4.7800601261672595","4.7892515506095128","","",".9783525752124157","-.0091914244422532931",".50966170888969142",".55920165071494743",".97676693911271006","","","97.676693911271002","LIHC","GDSC2"
"ICL-SIRT078","2011","SIR2","Other","cnaLIHC7","4","10",".75267487126992028","5.0463770780748938","4.6772099151811082","","",".27310473576763655",".36916716289378559",".52041677371376971",".48007771542333982",".22738410220834748","","","45.476820441669496","LIHC","GDSC2"
"GSK343","2037","EZH2","Chromatin histone methylation","TP53_mut","10","4",".60836208596338759","5.0106895511210281","4.663197423746567","","",".44052501935557115",".34749212737446111",".49675650884829375",".75149477934011444",".32408166649875531","","","0","LIHC","GDSC2"
"GSK343","2037","EZH2","Chromatin histone methylation","cnaLIHC7","4","10","1.5915554411425612","5.4463814082407032","4.6974159573233738","","",".0095463903221025149",".74896545091732936",".32311911129701509",".51036029569717167",".019661855237806537","","","0","LIHC","GDSC2"
"UNC0638","2038","G9A, GLP","Chromatin histone methylation","TP53_mut","9","4",".18290069812480675","4.7220259158055997","4.5045668243743382","","",".79481506183534645",".21745909143126152","1.0990830506718288","1.400673113910661",".76653038773360116","","","0","LIHC","GDSC2"
"UNC0638","2038","G9A, GLP","Chromatin histone methylation","cnaLIHC7","3","10",".30733573531881758","4.375608786236298","4.7389674181038863","","",".54185852963470271","-.36335863186758832",".69044960331484317","1.2658923871526842",".64969924275250113","","","0","LIHC","GDSC2"
"AGK2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","TP53_mut","10","5",".41389005296432019","3.6824116120190085","3.312854231383406","","",".48130300138108817",".36955738063560251",".87639336822315739",".92893005419704722",".46332805201919658","","","0","LIHC","GDSC2"
"AGK2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","cnaLIHC7","4","11",".64654660036068168","3.9727109479355693","3.4088675895786209","","",".29430457642977764",".56384335835694843",".81878668172469715",".88745006228396139",".2882162934765693","","","0","LIHC","GDSC2"
"AGK2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","cnaLIHC10","3","12",".31049674774641361","3.3346062662189113","3.6153807065375312","","",".77752445775258594","-.28077444031861987","1.4827492946757184",".75276346448892739",".63849753766765049","","","0","LIHC","GDSC2"
"Foretinib","2040","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","TP53_mut","10","5",".28833352412683189",".88716469166998402","1.1464428952897099","","",".69424001601166885","-.25927820361972587",".62986179719566704","1.3173325990492231",".60745980257128784","","","0","LIHC","GDSC2"
"Foretinib","2040","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","cnaLIHC7","4","11",".33014777473249812",".75622808278447318","1.052631732910045","","",".49490702971774603","-.29640365012557179",".59374375101568511",".9706067342457021",".5814005033036711","","","0","LIHC","GDSC2"
"Foretinib","2040","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","cnaLIHC10","3","12",".47959126993502632",".63209754295168008","1.0589640636911124","","",".62170668548581043","-.42686652073943232","1.2523796188186689",".80689371449903724",".4707081012581863","","","0","LIHC","GDSC2"
"BIBR-1532","2043","TERT","Genome integrity","TP53_mut","10","5","1.1027109921534726","5.447435469561249","4.8562795770500911","","",".11461156031967659",".59115589251115797",".48395800942155992",".63800648679270577",".065269837577764875","","","0","LIHC","GDSC2"
"BIBR-1532","2043","TERT","Genome integrity","cnaLIHC7","4","11",".61068580565062247","5.5144702819305396","5.1543519502855268","","",".20899022161000613",".36011833164501272",".36992931495752701",".64109894310528592",".31465652087795476","","","0","LIHC","GDSC2"
"BIBR-1532","2043","TERT","Genome integrity","cnaLIHC10","3","12","1.4012638947229283","4.6607070698487645","5.3978026142763875","","",".14816666021860883","-.73709554442762304",".59109538528755989",".51330484220281136",".049052291867613909","","","0","LIHC","GDSC2"
"Pyridostatin","2044","G-quadruplex stabiliser","DNA replication","TP53_mut","10","5",".8313039336730722","4.3723860264998553","3.5200491589129745","","",".24971148229925039",".85233686758688076",".83397393880225945","1.3607478347260935",".15301569393739056","","","0","LIHC","GDSC2"
"Pyridostatin","2044","G-quadruplex stabiliser","DNA replication","cnaLIHC7","4","11",".13558152736424245","3.977896622180384","4.1284108700765358","","",".85188847938417078","-.15051424789615186","1.3888528448871484","1.011659787294817",".81999032114977899","","","0","LIHC","GDSC2"
"Pyridostatin","2044","G-quadruplex stabiliser","DNA replication","cnaLIHC10","3","12",".33170537936855382","3.7960256233778158","4.1613357657858314","","",".62344293845329823","-.36531014240801563","1.0301480431296659","1.1137590590812083",".6159615440488635","","","0","LIHC","GDSC2"
